account_id,customer_id,account_type,open_date
7023,8102,Current,2024-03-01
7024,4649,Savings,2024-11-07
7025,9675,Savings,2023-02-28
7026,783,Savings,2025-08-26
7027,3587,Current,2025-02-04
7028,3795,Current,2024-12-19
7029,9176,Savings,2025-05-25
7030,5598,Savings,2025-06-16
7031,7051,Credit,2023-05-10
7032,5052,Savings,2023-03-24
7033,743,Savings,2023-01-23
7034,4545,Savings,2024-08-26
7035,4356,Savings,2023-12-15
7036,3609,Savings,2025-06-26
7037,3272,Savings,2023-10-24
7038,2511,Current,2023-12-04
7039,8286,Savings,2024-08-12
7040,6056,Credit,2024-11-19
7041,1376,Savings,2023-12-10
7042,9324,Current,2024-02-08
7043,2517,Savings,2024-02-18
7044,6239,Savings,2025-07-12
7045,91,Credit,2025-01-29
7046,1480,Savings,2024-09-03
7047,955,Credit,2023-11-21
7048,8215,Current,2024-11-09
7049,9918,Current,2025-04-02
7050,3306,Savings,2023-08-06
7051,1722,Current,2024-08-08
7052,9633,Savings,2025-09-12
7053,5453,Credit,2024-09-18
7054,2548,Current,2024-03-08
7055,4924,Savings,2025-08-11
7056,189,Credit,2024-10-23
7057,460,Savings,2025-07-17
7058,2237,Credit,2023-10-28
7059,4447,Current,2024-05-16
7060,581,Savings,2023-12-07
7061,2162,Current,2025-01-27
7062,4716,Current,2025-11-26
7063,9724,Current,2025-08-29
7064,9561,Savings,2024-06-10
7065,5898,Savings,2024-02-11
7066,2903,Savings,2023-02-14
7067,8665,Credit,2025-07-10
7068,859,Savings,2024-02-19
7069,2441,Credit,2024-02-09
7070,1713,Savings,2024-05-30
7071,516,Savings,2023-02-04
7072,7356,Savings,2023-09-02
7073,1376,Credit,2023-10-23
7074,6685,Savings,2024-07-03
7075,3670,Savings,2025-06-18
7076,2391,Credit,2023-11-09
7077,3263,Current,2024-08-25
7078,4639,Credit,2025-12-06
7079,2867,Credit,2025-05-08
7080,7849,Credit,2023-11-27
7081,9252,Current,2024-03-09
7082,8949,Current,2023-12-07
7083,3496,Current,2024-05-14
7084,6495,Savings,2025-12-01
7085,188,Current,2024-02-22
7086,4579,Savings,2024-02-26
7087,8094,Credit,2023-04-07
7088,2715,Current,2025-03-07
7089,7409,Credit,2024-06-01
7090,296,Savings,2024-02-26
7091,3534,Current,2024-01-28
7092,4141,Current,2025-07-13
7093,4043,Credit,2023-01-13
7094,4271,Savings,2023-10-16
7095,3052,Savings,2023-07-17
7096,5466,Current,2025-02-11
7097,7734,Current,2023-07-07
7098,9993,Savings,2024-04-19
7099,6006,Credit,2023-03-14
7100,5871,Savings,2023-10-20
7101,3905,Current,2023-01-04
7102,2262,Savings,2024-06-22
7103,9715,Savings,2025-09-14
7104,1421,Credit,2024-07-13
7105,6694,Savings,2024-01-01
7106,8297,Credit,2024-09-04
7107,479,Credit,2024-07-12
7108,5519,Credit,2025-03-08
7109,6578,Savings,2024-03-11
7110,6786,Credit,2024-01-17
7111,8885,Savings,2023-07-06
7112,3039,Savings,2023-08-14
7113,194,Savings,2023-10-16
7114,9682,Savings,2025-03-23
7115,59,Credit,2025-08-09
7116,1887,Current,2023-09-30
7117,4574,Credit,2025-12-09
7118,5223,Savings,2025-12-16
7119,2581,Credit,2024-04-04
7120,4645,Savings,2024-11-06
7121,7624,Credit,2024-07-23
7122,221,Credit,2024-03-14
7123,876,Savings,2023-08-29
7124,1197,Current,2024-10-13
7125,2710,Current,2024-06-10
7126,2732,Savings,2023-12-13
7127,336,Savings,2023-01-07
7128,8417,Credit,2023-05-12
7129,7015,Savings,2025-05-22
7130,1248,Savings,2023-10-04
7131,8181,Savings,2023-06-15
7132,3958,Current,2023-03-16
7133,7112,Savings,2025-03-08
7134,4590,Current,2024-05-08
7135,1887,Current,2024-03-29
7136,311,Savings,2024-11-22
7137,1605,Savings,2025-12-30
7138,5660,Current,2023-05-24
7139,3983,Credit,2024-05-15
7140,8561,Current,2024-01-13
7141,3547,Credit,2023-07-25
7142,4842,Savings,2023-11-27
7143,6175,Current,2025-12-26
7144,5352,Savings,2025-07-08
7145,8018,Current,2024-04-21
7146,998,Current,2025-02-20
7147,497,Credit,2024-12-09
7148,5686,Credit,2024-05-22
7149,964,Credit,2025-05-18
7150,1199,Savings,2024-12-13
7151,5911,Savings,2023-03-14
7152,5485,Savings,2024-07-29
7153,577,Savings,2024-05-03
7154,3161,Savings,2023-03-16
7155,54,Current,2024-07-20
7156,229,Credit,2023-07-11
7157,8971,Current,2024-06-20
7158,985,Credit,2023-01-23
7159,8661,Credit,2025-08-03
7160,2468,Savings,2025-10-22
7161,532,Credit,2024-10-08
7162,8029,Savings,2023-02-07
7163,562,Savings,2023-11-28
7164,90,Savings,2023-07-27
7165,5736,Savings,2023-04-11
7166,9599,Savings,2025-07-16
7167,3146,Savings,2024-02-05
7168,1293,Credit,2025-04-29
7169,4111,Credit,2025-06-15
7170,7497,Current,2023-06-13
7171,7560,Current,2023-02-27
7172,3782,Savings,2024-10-11
7173,4068,Current,2025-02-02
7174,3506,Savings,2025-04-14
7175,2392,Savings,2025-03-05
7176,1219,Savings,2024-05-17
7177,5156,Current,2025-11-07
7178,2253,Current,2025-01-09
7179,3892,Savings,2023-05-10
7180,9867,Savings,2023-10-12
7181,776,Current,2024-04-14
7182,5230,Current,2024-08-15
7183,8417,Savings,2025-09-17
7184,7554,Savings,2025-01-28
7185,64,Savings,2023-02-06
7186,1788,Savings,2023-10-15
7187,7092,Current,2024-12-20
7188,5057,Current,2025-07-01
7189,8070,Current,2023-12-05
7190,9568,Savings,2025-10-12
7191,3916,Current,2023-02-25
7192,93,Savings,2025-06-07
7193,1678,Savings,2025-10-15
7194,5509,Savings,2024-09-10
7195,5731,Credit,2025-11-29
7196,3865,Current,2024-07-11
7197,4937,Savings,2025-05-15
7198,1402,Current,2023-03-15
7199,1607,Savings,2025-09-18
7200,898,Current,2025-02-07
7201,4588,Credit,2024-06-30
7202,3714,Savings,2023-01-03
7203,3132,Savings,2025-04-18
7204,1533,Savings,2023-07-19
7205,6536,Current,2024-01-23
7206,7287,Savings,2024-10-21
7207,1799,Savings,2024-09-26
7208,8163,Savings,2024-12-10
7209,1352,Savings,2023-07-16
7210,7052,Current,2023-12-20
7211,6859,Current,2025-06-08
7212,9856,Current,2023-12-06
7213,599,Savings,2023-05-19
7214,2045,Current,2023-02-11
7215,259,Savings,2024-12-10
7216,4572,Savings,2023-11-09
7217,8004,Savings,2024-05-14
7218,6969,Credit,2025-10-17
7219,6177,Current,2023-09-02
7220,7043,Current,2024-06-11
7221,8580,Credit,2024-01-13
7222,798,Credit,2025-03-12
7223,5714,Savings,2023-08-27
7224,7312,Savings,2023-06-23
7225,4021,Savings,2024-01-09
7226,5912,Savings,2023-06-03
7227,3955,Credit,2025-03-12
7228,9820,Credit,2025-12-11
7229,4313,Savings,2024-07-08
7230,8981,Savings,2025-08-06
7231,5640,Savings,2024-02-09
7232,6180,Savings,2023-05-21
7233,6780,Current,2024-03-23
7234,2057,Savings,2024-09-15
7235,9256,Savings,2023-08-28
7236,7103,Savings,2023-03-04
7237,6645,Credit,2023-04-14
7238,5786,Savings,2024-08-26
7239,1448,Savings,2024-08-11
7240,515,Current,2023-12-12
7241,1914,Savings,2024-06-17
7242,1952,Current,2023-07-08
7243,5571,Savings,2023-09-08
7244,8966,Credit,2023-09-09
7245,329,Savings,2023-12-09
7246,8986,Savings,2025-02-05
7247,9154,Savings,2024-05-28
7248,6514,Credit,2025-07-08
7249,5974,Current,2023-02-20
7250,1411,Savings,2024-12-22
7251,7715,Savings,2024-07-07
7252,1138,Current,2023-06-08
7253,4667,Current,2023-06-29
7254,5158,Current,2023-04-30
7255,1569,Savings,2025-10-19
7256,4473,Current,2025-02-28
7257,7567,Savings,2025-01-28
7258,3275,Credit,2023-02-28
7259,3274,Credit,2025-05-14
7260,6244,Current,2025-12-10
7261,3470,Credit,2024-10-27
7262,5933,Savings,2023-01-19
7263,6565,Current,2023-05-10
7264,5363,Savings,2024-11-11
7265,4637,Credit,2023-03-03
7266,5347,Savings,2023-03-04
7267,1237,Current,2023-01-15
7268,4209,Credit,2025-04-18
7269,4469,Current,2023-08-10
7270,2347,Savings,2024-10-30
7271,1043,Savings,2025-05-12
7272,4767,Savings,2024-10-26
7273,4107,Savings,2023-10-04
7274,8200,Savings,2023-09-09
7275,7321,Savings,2025-10-24
7276,3732,Savings,2023-06-10
7277,9766,Savings,2025-06-14
7278,7303,Savings,2025-09-15
7279,5493,Current,2024-01-02
7280,461,Savings,2023-12-10
7281,2303,Savings,2023-08-20
7282,2634,Savings,2024-08-01
7283,9544,Credit,2025-10-30
7284,362,Credit,2024-05-12
7285,5494,Current,2023-05-08
7286,7147,Credit,2025-07-19
7287,788,Savings,2025-04-14
7288,209,Savings,2025-03-23
7289,8459,Savings,2023-03-20
7290,5093,Savings,2025-12-13
7291,554,Current,2025-06-13
7292,8026,Savings,2024-07-14
7293,9780,Current,2025-05-09
7294,4517,Current,2023-06-19
7295,6452,Savings,2025-12-25
7296,9311,Savings,2024-05-11
7297,1514,Savings,2023-11-08
7298,7426,Current,2024-02-20
7299,5352,Credit,2023-11-20
7300,6750,Current,2023-07-12
7301,7006,Savings,2025-07-09
7302,8413,Savings,2023-06-16
7303,2345,Credit,2025-09-18
7304,7155,Savings,2025-08-31
7305,1972,Savings,2025-06-17
7306,4439,Current,2023-05-31
7307,5325,Savings,2025-12-20
7308,9084,Credit,2024-02-13
7309,5670,Current,2025-07-27
7310,5162,Credit,2024-06-22
7311,1206,Current,2025-05-17
7312,9411,Current,2023-06-30
7313,1856,Credit,2023-11-18
7314,2000,Current,2025-11-02
7315,2436,Savings,2024-07-25
7316,6781,Savings,2024-01-01
7317,3099,Savings,2023-11-30
7318,3387,Savings,2023-04-19
7319,5441,Savings,2023-04-14
7320,6437,Savings,2023-07-29
7321,1778,Savings,2023-03-17
7322,7404,Savings,2024-09-24
7323,6859,Credit,2023-09-07
7324,2940,Current,2024-06-03
7325,839,Current,2024-08-03
7326,5726,Savings,2025-11-21
7327,4760,Savings,2025-10-21
7328,4861,Savings,2025-02-12
7329,3139,Savings,2023-04-05
7330,176,Savings,2025-07-21
7331,4606,Credit,2023-10-24
7332,3163,Current,2025-05-28
7333,2753,Savings,2023-11-10
7334,9382,Credit,2024-12-22
7335,838,Current,2024-10-11
7336,7846,Current,2024-09-18
7337,2734,Savings,2025-10-23
7338,7689,Credit,2025-12-21
7339,5207,Savings,2023-04-10
7340,2654,Savings,2023-03-01
7341,6141,Current,2024-06-26
7342,7220,Savings,2023-05-26
7343,3350,Credit,2023-03-23
7344,3311,Credit,2025-06-03
7345,4681,Savings,2024-08-09
7346,2387,Savings,2025-09-26
7347,5192,Savings,2025-05-29
7348,374,Savings,2024-02-21
7349,4676,Savings,2024-12-09
7350,1262,Savings,2024-11-07
7351,7634,Savings,2023-02-15
7352,8313,Current,2024-05-02
7353,5533,Savings,2023-01-17
7354,5843,Credit,2024-04-17
7355,3846,Savings,2024-02-27
7356,2885,Current,2025-06-23
7357,4139,Current,2025-08-27
7358,5624,Savings,2024-01-31
7359,2120,Current,2024-06-16
7360,7717,Current,2023-06-15
7361,491,Current,2024-02-05
7362,3046,Savings,2025-06-24
7363,383,Current,2023-03-13
7364,805,Current,2024-01-21
7365,5586,Current,2025-06-21
7366,9370,Credit,2024-02-24
7367,2218,Savings,2024-06-11
7368,9488,Savings,2023-07-04
7369,9110,Savings,2023-10-20
7370,7278,Savings,2023-08-01
7371,6595,Savings,2025-02-18
7372,6787,Savings,2023-10-07
7373,6167,Savings,2023-10-06
7374,2415,Savings,2023-12-26
7375,651,Credit,2025-06-26
7376,8170,Savings,2025-02-23
7377,4916,Credit,2025-03-04
7378,3199,Savings,2024-01-30
7379,942,Current,2023-05-22
7380,8733,Savings,2024-12-01
7381,5806,Current,2023-11-07
7382,3728,Credit,2024-10-23
7383,2530,Current,2025-04-04
7384,1203,Credit,2023-02-19
7385,4965,Savings,2024-09-01
7386,651,Credit,2024-11-17
7387,3007,Savings,2023-05-30
7388,2905,Savings,2025-11-25
7389,8506,Savings,2024-01-11
7390,4115,Savings,2025-10-30
7391,9376,Current,2024-08-28
7392,122,Current,2024-07-22
7393,6604,Credit,2024-03-04
7394,8361,Savings,2025-06-01
7395,3683,Credit,2025-04-05
7396,4725,Credit,2024-09-18
7397,4122,Savings,2024-01-26
7398,6865,Savings,2025-02-03
7399,7395,Savings,2024-03-10
7400,1730,Savings,2025-11-25
7401,5953,Credit,2023-03-16
7402,5130,Savings,2024-03-08
7403,1119,Savings,2025-02-10
7404,2169,Savings,2025-03-28
7405,7669,Savings,2024-07-10
7406,1051,Savings,2024-04-05
7407,8897,Savings,2025-08-23
7408,6641,Credit,2025-06-30
7409,2900,Savings,2023-10-31
7410,3208,Savings,2025-02-26
7411,8899,Credit,2025-06-03
7412,7675,Current,2024-12-08
7413,3833,Savings,2025-01-21
7414,2009,Savings,2025-08-16
7415,4722,Savings,2024-05-17
7416,9790,Current,2025-07-08
7417,1067,Savings,2025-06-03
7418,8288,Current,2025-01-16
7419,1919,Current,2024-12-16
7420,9458,Savings,2025-12-17
7421,8432,Savings,2025-01-01
7422,1328,Credit,2025-09-01
7423,6211,Credit,2023-07-21
7424,7449,Current,2023-10-05
7425,7360,Current,2024-12-02
7426,1143,Savings,2025-04-05
7427,3224,Savings,2023-05-11
7428,3849,Current,2025-10-04
7429,1416,Current,2025-06-06
7430,6375,Current,2023-07-28
7431,761,Credit,2024-02-11
7432,3643,Current,2023-04-03
7433,1553,Current,2024-09-21
7434,863,Savings,2025-07-09
7435,9348,Savings,2024-08-16
7436,8549,Savings,2024-07-03
7437,9864,Current,2025-12-22
7438,7210,Savings,2023-09-10
7439,1329,Savings,2024-04-28
7440,1030,Credit,2024-09-11
7441,2377,Credit,2024-09-16
7442,3242,Credit,2023-04-13
7443,3141,Savings,2024-04-26
7444,882,Savings,2024-06-27
7445,8731,Savings,2023-02-23
7446,3558,Savings,2025-10-07
7447,7064,Current,2023-04-02
7448,2197,Savings,2025-03-24
7449,1951,Savings,2023-04-10
7450,9803,Savings,2024-08-08
7451,5938,Current,2023-07-22
7452,3164,Current,2023-03-31
7453,4464,Credit,2023-03-03
7454,4008,Credit,2023-01-18
7455,4676,Savings,2025-04-22
7456,4752,Credit,2025-05-20
7457,6220,Current,2024-07-15
7458,8419,Current,2024-02-07
7459,7531,Credit,2023-12-05
7460,7736,Savings,2023-03-31
7461,8784,Credit,2025-08-18
7462,2076,Current,2025-03-09
7463,7773,Savings,2025-11-29
7464,9561,Savings,2025-02-18
7465,2023,Current,2023-05-14
7466,2079,Current,2024-06-10
7467,7395,Current,2025-01-26
7468,7014,Savings,2024-04-22
7469,3322,Savings,2023-12-11
7470,6012,Current,2024-10-21
7471,2437,Savings,2025-01-06
7472,7088,Savings,2025-12-25
7473,9997,Savings,2023-07-05
7474,3360,Savings,2023-11-25
7475,1731,Savings,2024-05-23
7476,3663,Savings,2024-05-07
7477,5111,Credit,2023-01-15
7478,6619,Current,2024-09-28
7479,6900,Current,2025-02-16
7480,1030,Savings,2025-07-16
7481,412,Current,2024-07-04
7482,1982,Current,2024-12-07
7483,8854,Savings,2024-08-03
7484,9540,Savings,2024-03-12
7485,3471,Current,2023-11-13
7486,1306,Savings,2025-05-31
7487,4681,Savings,2024-05-01
7488,4596,Savings,2025-12-23
7489,816,Current,2024-07-13
7490,9669,Current,2023-02-11
7491,5613,Credit,2025-01-26
7492,2038,Savings,2023-10-03
7493,9523,Credit,2023-01-20
7494,4876,Current,2025-06-26
7495,7087,Savings,2023-01-19
7496,1150,Credit,2025-05-30
7497,6409,Savings,2025-03-16
7498,7,Savings,2025-04-11
7499,1437,Savings,2024-03-18
7500,3251,Savings,2024-01-03
7501,7664,Current,2024-09-01
7502,695,Credit,2023-05-30
7503,5088,Savings,2025-04-09
7504,3300,Savings,2024-03-06
7505,4844,Savings,2024-10-27
7506,7738,Current,2024-05-22
7507,4953,Credit,2025-04-25
7508,5048,Current,2023-05-14
7509,7843,Current,2023-07-09
7510,26,Current,2025-05-10
7511,4548,Savings,2025-02-23
7512,2154,Credit,2023-10-02
7513,8020,Current,2025-08-01
7514,3490,Current,2024-07-20
7515,8524,Credit,2024-11-05
7516,5162,Current,2023-11-27
7517,645,Current,2024-05-27
7518,1853,Current,2024-10-13
7519,7724,Savings,2024-02-21
7520,4131,Savings,2024-11-27
7521,3585,Credit,2024-02-07
7522,3810,Savings,2024-12-25
7523,9003,Current,2024-10-09
7524,1312,Savings,2024-01-11
7525,1895,Savings,2024-08-09
7526,6239,Current,2024-11-19
7527,4301,Current,2024-03-29
7528,7789,Savings,2023-01-09
7529,6978,Credit,2024-07-24
7530,6174,Current,2025-11-06
7531,6410,Savings,2025-06-21
7532,2071,Savings,2023-12-22
7533,2657,Credit,2024-08-22
7534,4135,Savings,2023-02-14
7535,4269,Current,2024-02-12
7536,6011,Savings,2023-02-16
7537,3485,Savings,2025-02-23
7538,414,Credit,2024-01-17
7539,7842,Credit,2024-06-01
7540,8884,Savings,2024-12-07
7541,6149,Credit,2025-11-07
7542,4310,Savings,2023-09-09
7543,5792,Savings,2024-06-20
7544,920,Current,2025-03-07
7545,907,Current,2024-05-15
7546,3211,Credit,2025-06-27
7547,2720,Current,2025-12-20
7548,4896,Savings,2023-05-06
7549,793,Credit,2023-04-15
7550,8768,Savings,2023-01-31
7551,9920,Savings,2023-08-13
7552,5544,Current,2023-07-12
7553,3726,Credit,2024-10-16
7554,8192,Current,2025-06-19
7555,5162,Credit,2024-05-18
7556,1361,Savings,2025-11-03
7557,2049,Savings,2023-12-08
7558,6253,Credit,2024-03-09
7559,6099,Current,2025-06-26
7560,3197,Savings,2023-10-30
7561,9280,Credit,2025-11-20
7562,206,Current,2024-05-05
7563,3316,Current,2023-07-05
7564,6734,Current,2025-09-12
7565,8815,Current,2024-08-20
7566,1678,Savings,2025-09-12
7567,3013,Savings,2024-10-30
7568,7548,Credit,2023-05-19
7569,1872,Savings,2025-11-18
7570,8271,Savings,2023-08-29
7571,6559,Current,2024-06-16
7572,9669,Savings,2025-07-05
7573,4735,Current,2024-07-21
7574,5790,Savings,2025-06-18
7575,6935,Savings,2023-07-26
7576,3229,Credit,2024-04-07
7577,2336,Current,2025-07-03
7578,1726,Savings,2024-12-02
7579,5738,Savings,2023-06-27
7580,9307,Credit,2023-03-29
7581,5986,Credit,2024-09-22
7582,7217,Current,2024-06-09
7583,161,Current,2025-10-22
7584,1426,Savings,2025-04-25
7585,1734,Current,2023-05-03
7586,2523,Savings,2024-09-14
7587,7167,Credit,2025-03-08
7588,602,Savings,2024-06-14
7589,9748,Current,2023-05-21
7590,4685,Savings,2023-10-22
7591,1521,Savings,2024-01-04
7592,2391,Savings,2023-12-08
7593,9098,Savings,2023-08-01
7594,9843,Savings,2024-01-09
7595,1118,Credit,2024-03-21
7596,7301,Current,2023-12-02
7597,9717,Current,2024-01-06
7598,4722,Credit,2024-05-13
7599,6142,Savings,2024-06-14
7600,3081,Credit,2023-10-02
7601,7940,Credit,2023-10-06
7602,4778,Savings,2025-01-12
7603,7266,Credit,2024-03-04
7604,3802,Savings,2025-04-13
7605,7058,Savings,2024-03-22
7606,7511,Savings,2023-11-04
7607,8100,Credit,2023-06-21
7608,6082,Current,2024-08-07
7609,3628,Current,2023-11-11
7610,4381,Savings,2025-03-14
7611,5380,Savings,2023-03-02
7612,2543,Credit,2025-06-30
7613,4451,Savings,2025-06-04
7614,6961,Savings,2025-12-24
7615,200,Savings,2023-09-25
7616,6997,Savings,2023-07-15
7617,2184,Current,2023-12-31
7618,5044,Current,2023-05-02
7619,4037,Savings,2024-11-27
7620,5013,Savings,2023-10-20
7621,7835,Savings,2025-09-29
7622,3494,Savings,2025-05-12
7623,3973,Credit,2023-12-05
7624,9557,Savings,2023-05-07
7625,1853,Savings,2023-08-22
7626,8580,Savings,2025-08-09
7627,1663,Savings,2024-01-01
7628,7590,Current,2024-03-18
7629,213,Savings,2024-09-13
7630,4656,Current,2023-05-06
7631,8750,Savings,2025-07-07
7632,3120,Current,2025-08-22
7633,6646,Credit,2023-03-10
7634,2692,Savings,2024-01-05
7635,1995,Credit,2024-08-21
7636,5049,Current,2025-05-20
7637,475,Savings,2023-04-03
7638,9960,Current,2024-01-19
7639,8234,Savings,2023-01-23
7640,3993,Credit,2025-06-25
7641,4824,Savings,2024-11-03
7642,3518,Current,2024-11-04
7643,2269,Credit,2024-10-09
7644,9837,Savings,2023-07-10
7645,940,Savings,2024-11-03
7646,4439,Current,2024-06-19
7647,6299,Current,2024-01-14
7648,2986,Credit,2024-12-03
7649,4990,Current,2025-05-04
7650,6029,Savings,2023-06-07
7651,9557,Current,2024-01-26
7652,9043,Savings,2023-07-01
7653,8423,Savings,2023-09-05
7654,2500,Current,2024-09-05
7655,7621,Savings,2023-09-18
7656,4305,Savings,2024-05-17
7657,2904,Savings,2025-06-16
7658,7764,Current,2025-04-19
7659,7965,Savings,2024-06-16
7660,9431,Savings,2023-10-15
7661,2075,Savings,2025-05-02
7662,7826,Savings,2023-01-01
7663,2066,Savings,2025-10-31
7664,8822,Savings,2025-11-19
7665,3209,Current,2025-07-21
7666,4675,Savings,2024-03-16
7667,9095,Current,2025-01-31
7668,9246,Savings,2025-06-12
7669,123,Savings,2024-11-15
7670,957,Savings,2025-02-04
7671,5097,Current,2025-02-27
7672,987,Current,2023-04-05
7673,9444,Credit,2024-04-24
7674,4434,Savings,2023-01-27
7675,991,Current,2023-04-27
7676,7926,Savings,2023-02-27
7677,5557,Savings,2024-05-22
7678,9094,Savings,2023-06-16
7679,6826,Savings,2024-06-22
7680,4710,Current,2025-11-01
7681,7974,Savings,2023-08-06
7682,3581,Current,2025-11-28
7683,2803,Savings,2024-01-18
7684,2205,Savings,2023-05-13
7685,872,Credit,2024-01-05
7686,2825,Current,2023-06-17
7687,6096,Current,2023-03-16
7688,3404,Savings,2025-09-06
7689,6154,Savings,2024-11-10
7690,5551,Savings,2023-02-13
7691,3883,Credit,2023-07-28
7692,3208,Savings,2023-10-25
7693,3098,Current,2023-11-29
7694,3079,Credit,2024-07-16
7695,2639,Credit,2025-09-05
7696,5552,Credit,2025-05-29
7697,2947,Current,2025-10-12
7698,3472,Savings,2023-06-17
7699,4303,Credit,2025-05-25
7700,1625,Credit,2023-05-01
7701,9718,Current,2025-05-27
7702,1483,Savings,2024-11-20
7703,259,Savings,2024-04-15
7704,454,Savings,2024-11-11
7705,8991,Savings,2024-05-23
7706,4471,Current,2024-08-05
7707,2512,Current,2025-05-04
7708,4171,Current,2025-09-10
7709,8434,Savings,2025-09-01
7710,5137,Current,2024-07-30
7711,1713,Credit,2023-08-03
7712,7427,Current,2024-08-22
7713,2003,Current,2025-10-19
7714,8152,Current,2023-12-28
7715,6255,Current,2024-08-24
7716,3328,Credit,2024-11-19
7717,8689,Savings,2024-07-27
7718,8036,Savings,2024-07-27
7719,3112,Savings,2025-03-17
7720,5242,Current,2023-06-30
7721,8919,Credit,2023-03-21
7722,1832,Savings,2025-06-29
7723,1822,Savings,2025-05-09
7724,1817,Savings,2025-02-18
7725,92,Credit,2024-12-07
7726,3433,Savings,2024-07-03
7727,1970,Savings,2023-01-09
7728,2385,Savings,2024-02-28
7729,3680,Credit,2023-04-11
7730,603,Current,2024-07-09
7731,428,Current,2025-09-18
7732,9649,Savings,2024-12-12
7733,8199,Current,2023-01-26
7734,6264,Savings,2023-06-21
7735,2435,Current,2024-04-24
7736,1374,Current,2024-01-13
7737,8833,Current,2024-10-26
7738,5163,Credit,2023-11-06
7739,6841,Savings,2024-10-21
7740,3812,Savings,2024-02-16
7741,3307,Current,2023-07-13
7742,8638,Current,2025-06-04
7743,8705,Savings,2025-12-18
7744,9182,Savings,2024-09-29
7745,6357,Current,2023-10-05
7746,1402,Savings,2024-08-10
7747,546,Credit,2025-11-17
7748,2534,Current,2024-01-08
7749,2010,Credit,2023-10-23
7750,5902,Credit,2023-02-25
7751,4086,Current,2023-03-17
7752,2216,Savings,2024-09-20
7753,4986,Savings,2025-01-05
7754,9020,Credit,2025-05-12
7755,2185,Current,2025-10-25
7756,1276,Savings,2025-12-25
7757,9709,Current,2023-07-10
7758,9505,Savings,2023-05-10
7759,5169,Savings,2024-02-16
7760,3524,Savings,2023-08-29
7761,8708,Savings,2024-07-11
7762,4784,Credit,2024-12-05
7763,1020,Savings,2025-03-25
7764,9488,Savings,2024-10-20
7765,7599,Current,2025-09-12
7766,1050,Credit,2025-04-17
7767,2341,Savings,2025-06-08
7768,7574,Current,2025-08-18
7769,9450,Savings,2024-12-05
7770,2279,Savings,2023-01-17
7771,2986,Savings,2023-07-17
7772,5706,Current,2024-11-13
7773,1145,Current,2025-07-05
7774,7631,Savings,2023-07-22
7775,706,Savings,2024-11-08
7776,2425,Savings,2024-03-13
7777,1935,Credit,2023-01-07
7778,2485,Current,2024-08-07
7779,6997,Current,2024-09-04
7780,1746,Savings,2024-07-07
7781,5765,Savings,2023-09-11
7782,9162,Savings,2024-11-27
7783,2547,Savings,2023-11-04
7784,5629,Savings,2025-04-29
7785,778,Credit,2023-07-09
7786,9526,Credit,2025-07-15
7787,3115,Current,2024-06-19
7788,2937,Savings,2024-04-04
7789,4111,Savings,2023-04-28
7790,1346,Savings,2024-01-02
7791,2042,Savings,2024-01-09
7792,2675,Savings,2025-03-16
7793,7505,Credit,2023-03-11
7794,9748,Current,2024-03-23
7795,690,Savings,2024-06-16
7796,9727,Savings,2025-02-02
7797,7057,Savings,2025-03-10
7798,120,Savings,2025-04-11
7799,6170,Credit,2023-09-14
7800,5833,Current,2023-07-18
7801,1614,Savings,2025-09-28
7802,7624,Savings,2023-01-20
7803,3034,Savings,2024-05-06
7804,2937,Current,2023-02-28
7805,5660,Savings,2025-09-09
7806,9342,Savings,2024-12-06
7807,5068,Current,2023-02-19
7808,4803,Savings,2023-01-26
7809,9902,Current,2025-05-21
7810,3159,Savings,2025-07-22
7811,9559,Savings,2025-07-05
7812,4491,Savings,2025-08-14
7813,456,Savings,2024-05-25
7814,7644,Savings,2024-02-22
7815,4621,Credit,2024-08-20
7816,8868,Savings,2024-07-22
7817,9194,Savings,2023-01-06
7818,9088,Current,2024-03-20
7819,5100,Savings,2025-09-23
7820,60,Savings,2023-01-18
7821,6200,Credit,2025-02-11
7822,6312,Savings,2023-09-03
7823,5532,Credit,2023-05-20
7824,2765,Credit,2024-06-22
7825,7009,Credit,2025-10-23
7826,1795,Savings,2023-01-20
7827,5687,Savings,2023-06-14
7828,3488,Current,2025-09-28
7829,4988,Savings,2023-05-05
7830,3422,Current,2025-12-25
7831,6581,Credit,2023-10-09
7832,5533,Credit,2025-08-04
7833,1374,Savings,2023-01-19
7834,3554,Savings,2025-12-29
7835,3673,Savings,2023-03-16
7836,8145,Savings,2023-05-29
7837,9275,Savings,2024-05-01
7838,9126,Current,2024-05-23
7839,5438,Current,2024-01-11
7840,8164,Credit,2025-07-13
7841,7447,Savings,2023-01-21
7842,8750,Current,2023-06-10
7843,5966,Current,2025-10-12
7844,5916,Credit,2023-09-11
7845,9735,Credit,2023-05-18
7846,6116,Savings,2024-01-17
7847,5095,Credit,2023-10-03
7848,2383,Savings,2023-10-17
7849,4099,Credit,2024-04-24
7850,9200,Current,2025-12-09
7851,9474,Savings,2023-03-07
7852,4359,Credit,2023-12-20
7853,8313,Savings,2025-12-14
7854,9097,Credit,2024-09-14
7855,140,Current,2025-03-12
7856,7645,Current,2023-06-09
7857,1816,Savings,2023-02-13
7858,5409,Savings,2024-07-16
7859,4302,Credit,2023-02-21
7860,7286,Savings,2023-11-25
7861,9221,Credit,2023-07-23
7862,6779,Current,2024-03-06
7863,8537,Current,2024-03-07
7864,2420,Current,2024-07-03
