customer_id,customer_name,segment,country,signup_date
5621,Customer_5621,Retail,USA,2025-04-25
5622,Customer_5622,Corporate,USA,2024-04-02
5623,Customer_5623,SME,Germany,2025-01-22
5624,Customer_5624,SME,India,2025-04-09
5625,Customer_5625,Retail,UAE,2023-07-16
5626,Customer_5626,SME,USA,2024-03-02
5627,Customer_5627,Retail,USA,2025-07-16
5628,Customer_5628,Retail,India,2024-10-14
5629,Customer_5629,Retail,USA,2025-05-25
5630,Customer_5630,Retail,USA,2025-01-10
5631,Customer_5631,SME,Germany,2023-08-25
5632,Customer_5632,Retail,UK,2023-01-25
5633,Customer_5633,Retail,India,2024-12-27
5634,Customer_5634,Retail,India,2023-08-18
5635,Customer_5635,Retail,India,2025-06-14
5636,Customer_5636,Retail,Germany,2025-07-16
5637,Customer_5637,Retail,Germany,2025-04-08
5638,Customer_5638,SME,UAE,2024-11-27
5639,Customer_5639,Retail,Germany,2025-01-12
5640,Customer_5640,Retail,India,2024-10-24
5641,Customer_5641,Retail,UAE,2025-01-19
5642,Customer_5642,SME,UK,2024-09-23
5643,Customer_5643,Retail,USA,2023-10-18
5644,Customer_5644,Retail,USA,2024-03-17
5645,Customer_5645,Retail,UAE,2025-03-14
5646,Customer_5646,Retail,UK,2025-12-17
5647,Customer_5647,Retail,USA,2023-04-13
5648,Customer_5648,SME,UAE,2025-12-24
5649,Customer_5649,Retail,Germany,2025-01-22
5650,Customer_5650,Retail,India,2025-08-24
5651,Customer_5651,SME,UK,2025-10-08
5652,Customer_5652,Retail,USA,2025-11-09
5653,Customer_5653,Retail,India,2024-03-23
5654,Customer_5654,Retail,UAE,2024-10-14
5655,Customer_5655,Retail,USA,2023-10-04
5656,Customer_5656,Retail,India,2024-09-13
5657,Customer_5657,Retail,Germany,2023-06-19
5658,Customer_5658,SME,UK,2023-09-01
5659,Customer_5659,Corporate,UAE,2024-02-24
5660,Customer_5660,Retail,USA,2025-12-21
5661,Customer_5661,Retail,Germany,2024-11-21
5662,Customer_5662,Retail,UK,2025-09-18
5663,Customer_5663,SME,UK,2023-04-08
5664,Customer_5664,Retail,Germany,2023-03-30
5665,Customer_5665,Retail,USA,2023-10-17
5666,Customer_5666,SME,UK,2025-05-30
5667,Customer_5667,SME,UAE,2023-08-22
5668,Customer_5668,SME,India,2024-02-07
5669,Customer_5669,Retail,UAE,2025-10-06
5670,Customer_5670,SME,UK,2025-09-02
5671,Customer_5671,SME,India,2025-09-09
5672,Customer_5672,Retail,Germany,2025-09-16
5673,Customer_5673,Retail,India,2023-08-27
5674,Customer_5674,Retail,India,2025-12-10
5675,Customer_5675,Corporate,India,2025-11-04
5676,Customer_5676,Retail,UK,2023-05-04
5677,Customer_5677,Retail,USA,2025-08-21
5678,Customer_5678,Retail,UK,2023-11-04
5679,Customer_5679,SME,USA,2024-03-06
5680,Customer_5680,Retail,Germany,2024-01-25
5681,Customer_5681,Retail,Germany,2025-03-15
5682,Customer_5682,Retail,Germany,2024-05-09
5683,Customer_5683,Corporate,Germany,2024-06-15
5684,Customer_5684,Retail,Germany,2024-02-16
5685,Customer_5685,Retail,UAE,2024-11-15
5686,Customer_5686,SME,UK,2023-06-24
5687,Customer_5687,Retail,USA,2023-06-02
5688,Customer_5688,Corporate,Germany,2024-04-09
5689,Customer_5689,Retail,UAE,2024-04-30
5690,Customer_5690,Retail,UAE,2023-06-24
5691,Customer_5691,Retail,UAE,2023-11-10
5692,Customer_5692,Retail,UK,2025-08-22
5693,Customer_5693,Retail,Germany,2024-12-19
5694,Customer_5694,Retail,UAE,2023-03-01
5695,Customer_5695,SME,UAE,2025-12-31
5696,Customer_5696,Retail,Germany,2025-09-24
5697,Customer_5697,Retail,UK,2023-12-08
5698,Customer_5698,Retail,UAE,2023-11-11
5699,Customer_5699,Corporate,USA,2023-10-10
5700,Customer_5700,Retail,India,2024-02-01
5701,Customer_5701,Retail,India,2025-03-07
5702,Customer_5702,Retail,India,2025-02-28
5703,Customer_5703,Retail,UK,2023-07-02
5704,Customer_5704,Retail,UAE,2024-09-27
5705,Customer_5705,Corporate,India,2024-02-17
5706,Customer_5706,Retail,India,2023-05-16
5707,Customer_5707,SME,Germany,2025-06-09
5708,Customer_5708,Retail,UAE,2023-03-29
5709,Customer_5709,Retail,UAE,2024-01-09
5710,Customer_5710,Corporate,Germany,2025-04-07
5711,Customer_5711,Retail,UAE,2023-11-02
5712,Customer_5712,Corporate,USA,2023-07-22
5713,Customer_5713,Retail,UK,2025-12-05
5714,Customer_5714,Corporate,Germany,2023-11-30
5715,Customer_5715,Retail,India,2024-12-31
5716,Customer_5716,Retail,UAE,2024-12-26
5717,Customer_5717,Retail,USA,2023-05-14
5718,Customer_5718,Retail,USA,2023-05-16
5719,Customer_5719,Retail,UK,2024-03-01
5720,Customer_5720,Retail,USA,2025-02-05
5721,Customer_5721,Retail,UAE,2024-06-30
5722,Customer_5722,Retail,UAE,2025-05-07
5723,Customer_5723,SME,USA,2023-01-18
5724,Customer_5724,Retail,UAE,2024-12-18
5725,Customer_5725,Retail,UAE,2023-10-12
5726,Customer_5726,Retail,India,2023-07-12
5727,Customer_5727,Retail,Germany,2025-12-10
5728,Customer_5728,Retail,UAE,2023-05-08
5729,Customer_5729,Retail,UAE,2024-08-04
5730,Customer_5730,Corporate,UK,2025-08-20
5731,Customer_5731,SME,Germany,2023-10-04
5732,Customer_5732,Retail,Germany,2023-10-31
5733,Customer_5733,Retail,Germany,2023-10-31
5734,Customer_5734,Retail,USA,2024-07-20
5735,Customer_5735,Retail,India,2024-09-12
5736,Customer_5736,Retail,India,2023-06-22
5737,Customer_5737,Retail,UK,2025-01-04
5738,Customer_5738,Retail,Germany,2023-12-12
5739,Customer_5739,Retail,Germany,2023-06-15
5740,Customer_5740,Retail,UAE,2025-02-20
5741,Customer_5741,SME,USA,2024-01-08
5742,Customer_5742,Retail,USA,2024-07-31
5743,Customer_5743,SME,UK,2024-10-24
5744,Customer_5744,Corporate,India,2024-04-03
5745,Customer_5745,Retail,Germany,2024-12-28
5746,Customer_5746,Retail,UK,2023-03-04
5747,Customer_5747,Retail,USA,2025-03-21
5748,Customer_5748,Corporate,USA,2024-07-23
5749,Customer_5749,Corporate,USA,2025-11-16
5750,Customer_5750,Retail,Germany,2025-10-08
5751,Customer_5751,Retail,Germany,2024-06-26
5752,Customer_5752,SME,Germany,2024-03-26
5753,Customer_5753,Retail,UAE,2024-10-12
5754,Customer_5754,SME,India,2023-06-12
5755,Customer_5755,Corporate,USA,2025-11-24
5756,Customer_5756,Retail,USA,2025-09-27
5757,Customer_5757,Retail,UAE,2024-03-08
5758,Customer_5758,Retail,USA,2024-07-27
5759,Customer_5759,Retail,USA,2024-04-01
5760,Customer_5760,Retail,Germany,2023-05-31
5761,Customer_5761,SME,Germany,2025-03-22
5762,Customer_5762,Corporate,India,2025-10-22
5763,Customer_5763,Corporate,USA,2023-07-02
5764,Customer_5764,Retail,UK,2023-12-21
5765,Customer_5765,SME,USA,2023-05-21
5766,Customer_5766,SME,USA,2024-01-21
5767,Customer_5767,Retail,India,2025-06-14
5768,Customer_5768,Retail,UK,2024-12-07
5769,Customer_5769,Retail,USA,2024-04-08
5770,Customer_5770,Corporate,UK,2025-01-18
5771,Customer_5771,Retail,Germany,2024-09-15
5772,Customer_5772,SME,Germany,2025-01-13
5773,Customer_5773,Retail,UK,2025-08-12
5774,Customer_5774,SME,USA,2025-04-25
5775,Customer_5775,Retail,UK,2024-08-31
5776,Customer_5776,Retail,UK,2025-06-24
5777,Customer_5777,Retail,Germany,2024-07-18
5778,Customer_5778,Retail,UK,2024-03-02
5779,Customer_5779,SME,UAE,2024-06-07
5780,Customer_5780,Retail,UAE,2023-04-20
5781,Customer_5781,Retail,Germany,2023-04-15
5782,Customer_5782,Retail,USA,2023-09-13
5783,Customer_5783,Retail,USA,2024-10-22
5784,Customer_5784,Retail,Germany,2025-05-13
5785,Customer_5785,Retail,USA,2025-02-07
5786,Customer_5786,Corporate,India,2024-04-02
5787,Customer_5787,Retail,UAE,2024-04-19
5788,Customer_5788,SME,India,2023-12-28
5789,Customer_5789,Corporate,India,2023-10-24
5790,Customer_5790,Retail,India,2023-07-21
5791,Customer_5791,Retail,Germany,2023-03-03
5792,Customer_5792,Retail,India,2024-12-23
5793,Customer_5793,Corporate,UK,2024-07-21
5794,Customer_5794,Corporate,USA,2024-09-12
5795,Customer_5795,Retail,Germany,2025-02-06
5796,Customer_5796,SME,UK,2023-03-08
5797,Customer_5797,Retail,UK,2025-01-06
5798,Customer_5798,Corporate,UAE,2024-05-13
5799,Customer_5799,Corporate,UAE,2025-10-07
5800,Customer_5800,Retail,UK,2024-02-29
5801,Customer_5801,Retail,UAE,2024-02-12
5802,Customer_5802,Retail,USA,2024-08-30
5803,Customer_5803,Retail,USA,2025-04-21
5804,Customer_5804,SME,UAE,2023-03-22
5805,Customer_5805,Retail,India,2023-07-13
5806,Customer_5806,Retail,UK,2024-08-17
5807,Customer_5807,Retail,USA,2024-06-05
5808,Customer_5808,Corporate,UAE,2025-02-28
5809,Customer_5809,Retail,UAE,2024-06-26
5810,Customer_5810,Retail,USA,2025-06-02
5811,Customer_5811,Retail,USA,2023-06-07
5812,Customer_5812,Corporate,India,2025-08-31
5813,Customer_5813,SME,UAE,2023-01-23
5814,Customer_5814,Retail,UAE,2024-03-03
5815,Customer_5815,Retail,Germany,2023-01-29
5816,Customer_5816,Retail,India,2023-06-22
5817,Customer_5817,Retail,USA,2023-06-11
5818,Customer_5818,Retail,USA,2024-10-01
5819,Customer_5819,Corporate,UK,2024-08-09
5820,Customer_5820,Retail,USA,2024-02-15
5821,Customer_5821,SME,UAE,2024-11-18
5822,Customer_5822,Retail,USA,2023-09-24
5823,Customer_5823,SME,UAE,2025-09-21
5824,Customer_5824,SME,UAE,2024-12-10
5825,Customer_5825,Retail,India,2025-12-02
5826,Customer_5826,Retail,USA,2024-07-18
5827,Customer_5827,Retail,India,2025-12-10
5828,Customer_5828,Retail,UAE,2023-12-26
5829,Customer_5829,Retail,USA,2025-02-06
5830,Customer_5830,Retail,USA,2024-03-09
5831,Customer_5831,Corporate,India,2023-11-09
5832,Customer_5832,Retail,India,2024-07-06
5833,Customer_5833,SME,UAE,2025-12-28
5834,Customer_5834,Retail,UAE,2025-01-16
5835,Customer_5835,SME,USA,2024-03-17
5836,Customer_5836,Retail,USA,2025-10-20
5837,Customer_5837,SME,Germany,2025-08-05
5838,Customer_5838,Retail,Germany,2023-07-25
5839,Customer_5839,Retail,UK,2024-06-02
5840,Customer_5840,Retail,UAE,2025-03-06
5841,Customer_5841,Retail,UK,2024-04-11
5842,Customer_5842,Retail,UK,2024-11-04
5843,Customer_5843,Retail,India,2023-11-16
5844,Customer_5844,Retail,India,2023-12-16
5845,Customer_5845,SME,Germany,2025-08-29
5846,Customer_5846,Retail,UK,2025-03-20
5847,Customer_5847,Retail,Germany,2025-08-17
5848,Customer_5848,SME,UAE,2023-01-28
5849,Customer_5849,Retail,USA,2024-03-24
5850,Customer_5850,Retail,India,2023-06-11
5851,Customer_5851,Retail,UAE,2024-09-16
5852,Customer_5852,Corporate,UAE,2025-08-20
5853,Customer_5853,SME,India,2025-07-14
5854,Customer_5854,SME,India,2023-04-18
5855,Customer_5855,Retail,UK,2024-07-19
5856,Customer_5856,SME,Germany,2023-02-02
5857,Customer_5857,Retail,UAE,2023-06-21
5858,Customer_5858,Retail,UK,2025-03-24
5859,Customer_5859,Retail,UK,2023-07-20
5860,Customer_5860,Retail,UAE,2023-09-06
5861,Customer_5861,Retail,UAE,2024-12-15
5862,Customer_5862,Retail,USA,2025-06-05
5863,Customer_5863,Retail,Germany,2023-06-08
5864,Customer_5864,Retail,UAE,2025-08-15
5865,Customer_5865,SME,India,2024-01-04
5866,Customer_5866,Retail,USA,2023-07-26
5867,Customer_5867,SME,Germany,2023-10-16
5868,Customer_5868,Retail,India,2023-05-08
5869,Customer_5869,SME,India,2024-09-14
5870,Customer_5870,Retail,Germany,2025-08-06
5871,Customer_5871,Retail,USA,2025-04-28
5872,Customer_5872,Retail,India,2023-07-17
5873,Customer_5873,Retail,UK,2024-05-20
5874,Customer_5874,SME,Germany,2025-12-23
5875,Customer_5875,Retail,Germany,2024-11-14
5876,Customer_5876,Retail,UAE,2025-02-20
5877,Customer_5877,SME,USA,2023-01-15
5878,Customer_5878,Retail,UK,2024-10-16
5879,Customer_5879,Retail,UK,2024-09-01
5880,Customer_5880,Retail,UAE,2023-01-04
5881,Customer_5881,Retail,India,2023-02-02
5882,Customer_5882,Retail,India,2024-10-16
5883,Customer_5883,Retail,UK,2025-08-05
5884,Customer_5884,Corporate,USA,2024-09-25
5885,Customer_5885,Retail,India,2024-01-01
5886,Customer_5886,Retail,Germany,2024-09-02
5887,Customer_5887,Retail,UAE,2025-03-22
5888,Customer_5888,Corporate,USA,2023-04-02
5889,Customer_5889,SME,India,2023-01-25
5890,Customer_5890,Retail,UK,2025-08-12
5891,Customer_5891,SME,UAE,2025-06-17
5892,Customer_5892,Retail,India,2024-08-27
5893,Customer_5893,Retail,UK,2025-11-19
5894,Customer_5894,Retail,India,2024-12-09
5895,Customer_5895,Retail,UAE,2023-06-03
5896,Customer_5896,Retail,Germany,2025-02-22
5897,Customer_5897,Corporate,Germany,2023-10-11
5898,Customer_5898,Retail,UK,2025-04-12
5899,Customer_5899,Corporate,Germany,2024-02-09
5900,Customer_5900,Retail,UAE,2024-03-22
5901,Customer_5901,Retail,UK,2024-08-02
5902,Customer_5902,Retail,India,2023-02-05
5903,Customer_5903,Retail,USA,2025-05-30
5904,Customer_5904,Retail,India,2024-03-23
5905,Customer_5905,Retail,UAE,2024-01-28
5906,Customer_5906,Retail,UK,2025-10-07
5907,Customer_5907,Retail,India,2025-03-20
5908,Customer_5908,SME,UK,2024-07-03
5909,Customer_5909,Retail,Germany,2025-07-08
5910,Customer_5910,Retail,USA,2025-02-07
5911,Customer_5911,Retail,UAE,2023-09-29
5912,Customer_5912,Corporate,India,2024-02-07
5913,Customer_5913,SME,USA,2024-10-26
5914,Customer_5914,Retail,UAE,2023-02-28
5915,Customer_5915,Retail,UAE,2025-02-08
5916,Customer_5916,Retail,Germany,2023-04-30
5917,Customer_5917,Corporate,UK,2023-11-23
5918,Customer_5918,Retail,UK,2024-03-21
5919,Customer_5919,Retail,USA,2023-08-13
5920,Customer_5920,Retail,Germany,2024-01-17
5921,Customer_5921,Retail,UAE,2023-04-10
5922,Customer_5922,Corporate,Germany,2024-10-24
5923,Customer_5923,Retail,Germany,2024-10-29
5924,Customer_5924,Retail,USA,2024-02-29
5925,Customer_5925,Retail,UK,2023-04-04
5926,Customer_5926,SME,Germany,2023-10-14
5927,Customer_5927,SME,Germany,2023-11-24
5928,Customer_5928,Retail,Germany,2025-01-24
5929,Customer_5929,Retail,India,2023-02-02
5930,Customer_5930,SME,Germany,2023-12-10
5931,Customer_5931,Retail,Germany,2023-07-17
5932,Customer_5932,Retail,UAE,2025-03-06
5933,Customer_5933,Retail,India,2025-12-16
5934,Customer_5934,Corporate,Germany,2023-08-13
5935,Customer_5935,Retail,Germany,2025-11-08
5936,Customer_5936,SME,USA,2025-02-23
5937,Customer_5937,Retail,USA,2024-09-26
5938,Customer_5938,Retail,India,2023-10-14
5939,Customer_5939,Retail,UAE,2024-02-13
5940,Customer_5940,Retail,India,2024-11-28
5941,Customer_5941,Retail,India,2023-11-20
5942,Customer_5942,Retail,USA,2024-02-24
5943,Customer_5943,Retail,USA,2025-07-08
5944,Customer_5944,SME,UAE,2024-03-15
5945,Customer_5945,Corporate,Germany,2024-10-03
5946,Customer_5946,Retail,UAE,2025-11-29
5947,Customer_5947,Retail,Germany,2023-10-28
5948,Customer_5948,Retail,UK,2024-09-25
5949,Customer_5949,Retail,USA,2025-06-26
5950,Customer_5950,SME,UK,2025-11-20
5951,Customer_5951,Retail,UK,2023-02-18
5952,Customer_5952,Retail,USA,2025-05-28
5953,Customer_5953,SME,UK,2025-09-24
5954,Customer_5954,Retail,India,2024-06-30
5955,Customer_5955,Retail,Germany,2023-11-28
5956,Customer_5956,Retail,UAE,2025-02-19
5957,Customer_5957,Retail,USA,2023-07-05
5958,Customer_5958,Retail,India,2024-02-18
5959,Customer_5959,SME,UAE,2024-07-19
5960,Customer_5960,SME,UAE,2023-05-15
5961,Customer_5961,Retail,UAE,2025-08-12
5962,Customer_5962,Corporate,UK,2025-02-13
5963,Customer_5963,Retail,UK,2025-12-19
5964,Customer_5964,SME,UK,2023-07-19
5965,Customer_5965,Retail,UK,2025-11-18
5966,Customer_5966,SME,India,2024-01-25
5967,Customer_5967,Corporate,UK,2025-11-27
5968,Customer_5968,Retail,USA,2023-06-04
5969,Customer_5969,Corporate,UAE,2024-05-01
5970,Customer_5970,SME,India,2024-08-24
5971,Customer_5971,SME,UK,2023-03-02
5972,Customer_5972,Retail,UAE,2025-03-30
5973,Customer_5973,SME,India,2025-11-06
5974,Customer_5974,SME,UAE,2025-12-29
5975,Customer_5975,Retail,India,2023-05-22
5976,Customer_5976,Corporate,Germany,2023-09-06
5977,Customer_5977,Retail,India,2025-06-09
5978,Customer_5978,Retail,UK,2025-08-10
5979,Customer_5979,Retail,UAE,2024-03-24
5980,Customer_5980,Retail,UAE,2023-02-23
5981,Customer_5981,Retail,UAE,2024-09-06
5982,Customer_5982,Retail,USA,2025-05-07
5983,Customer_5983,Corporate,USA,2024-10-07
5984,Customer_5984,Retail,UK,2025-12-06
5985,Customer_5985,Retail,Germany,2023-03-20
5986,Customer_5986,Retail,USA,2025-10-31
5987,Customer_5987,Retail,India,2024-07-18
5988,Customer_5988,Corporate,UK,2025-12-19
5989,Customer_5989,Retail,Germany,2025-12-07
5990,Customer_5990,SME,India,2023-10-18
5991,Customer_5991,Retail,UAE,2025-12-05
5992,Customer_5992,Retail,USA,2025-10-12
5993,Customer_5993,Retail,India,2024-07-06
5994,Customer_5994,Retail,Germany,2023-02-01
5995,Customer_5995,Retail,UK,2023-01-22
5996,Customer_5996,Retail,India,2023-01-29
5997,Customer_5997,Retail,UK,2025-03-19
5998,Customer_5998,SME,UAE,2023-04-30
5999,Customer_5999,Retail,Germany,2025-07-31
6000,Customer_6000,Retail,Germany,2023-05-20
6001,Customer_6001,Retail,USA,2024-07-16
6002,Customer_6002,Retail,Germany,2024-03-05
6003,Customer_6003,SME,India,2024-05-23
6004,Customer_6004,Retail,India,2023-10-19
6005,Customer_6005,Retail,India,2024-06-17
6006,Customer_6006,Corporate,UAE,2023-09-07
6007,Customer_6007,Retail,Germany,2023-07-27
6008,Customer_6008,Retail,Germany,2025-02-07
6009,Customer_6009,Retail,India,2025-08-03
6010,Customer_6010,Retail,USA,2025-02-15
6011,Customer_6011,SME,USA,2023-03-06
6012,Customer_6012,SME,Germany,2024-01-07
6013,Customer_6013,Corporate,Germany,2024-01-24
6014,Customer_6014,Retail,UK,2024-07-17
6015,Customer_6015,Retail,Germany,2025-12-02
6016,Customer_6016,SME,India,2024-04-26
6017,Customer_6017,Retail,UAE,2025-07-09
6018,Customer_6018,Retail,Germany,2024-05-03
6019,Customer_6019,Retail,Germany,2025-11-27
6020,Customer_6020,Retail,India,2025-04-27
6021,Customer_6021,Retail,UK,2025-05-29
6022,Customer_6022,SME,Germany,2024-11-06
6023,Customer_6023,SME,USA,2025-11-01
6024,Customer_6024,Retail,USA,2025-05-26
6025,Customer_6025,Retail,USA,2025-11-18
6026,Customer_6026,Retail,UAE,2024-10-19
6027,Customer_6027,SME,UAE,2025-09-19
6028,Customer_6028,Retail,Germany,2024-04-05
6029,Customer_6029,SME,Germany,2025-10-12
6030,Customer_6030,Retail,Germany,2023-10-18
6031,Customer_6031,Retail,UAE,2023-06-04
6032,Customer_6032,Retail,Germany,2023-03-09
6033,Customer_6033,SME,India,2023-07-13
6034,Customer_6034,Retail,UK,2025-01-14
6035,Customer_6035,Retail,USA,2025-09-28
6036,Customer_6036,Retail,USA,2025-10-06
6037,Customer_6037,SME,India,2025-10-21
6038,Customer_6038,SME,Germany,2025-11-11
6039,Customer_6039,Retail,UAE,2024-08-11
6040,Customer_6040,SME,Germany,2024-12-08
6041,Customer_6041,Retail,Germany,2024-09-23
6042,Customer_6042,Retail,USA,2023-06-19
6043,Customer_6043,Retail,USA,2024-05-26
6044,Customer_6044,Retail,UAE,2023-04-11
6045,Customer_6045,SME,USA,2023-05-28
6046,Customer_6046,SME,Germany,2025-09-28
6047,Customer_6047,Retail,India,2024-11-26
6048,Customer_6048,Retail,UAE,2024-11-26
6049,Customer_6049,SME,India,2024-07-05
6050,Customer_6050,Corporate,Germany,2025-12-26
6051,Customer_6051,Retail,UAE,2024-08-26
6052,Customer_6052,Corporate,India,2023-09-29
6053,Customer_6053,Retail,UAE,2024-07-20
6054,Customer_6054,Retail,Germany,2025-01-30
6055,Customer_6055,SME,UAE,2023-03-19
6056,Customer_6056,Retail,Germany,2024-10-03
6057,Customer_6057,Retail,UAE,2025-09-09
6058,Customer_6058,Retail,UAE,2024-01-24
6059,Customer_6059,SME,USA,2025-06-23
6060,Customer_6060,SME,Germany,2024-10-15
6061,Customer_6061,Retail,UK,2024-12-06
6062,Customer_6062,Retail,UAE,2025-04-08
6063,Customer_6063,Retail,India,2023-09-14
6064,Customer_6064,Retail,USA,2024-05-05
6065,Customer_6065,Retail,USA,2024-06-15
6066,Customer_6066,SME,UAE,2025-01-08
6067,Customer_6067,Retail,UK,2025-07-21
6068,Customer_6068,Retail,USA,2025-09-03
6069,Customer_6069,Retail,Germany,2023-08-18
6070,Customer_6070,Retail,UAE,2024-05-10
6071,Customer_6071,Corporate,UAE,2025-04-15
6072,Customer_6072,Retail,UK,2024-06-11
6073,Customer_6073,Retail,Germany,2023-05-02
6074,Customer_6074,Retail,Germany,2025-04-14
6075,Customer_6075,Retail,UK,2023-02-02
6076,Customer_6076,Retail,India,2025-05-03
6077,Customer_6077,Retail,Germany,2023-09-10
6078,Customer_6078,Retail,India,2024-04-11
6079,Customer_6079,Retail,India,2025-01-08
6080,Customer_6080,Retail,UAE,2024-06-01
6081,Customer_6081,Retail,UAE,2023-04-05
6082,Customer_6082,Corporate,USA,2025-01-26
6083,Customer_6083,Retail,UAE,2024-07-24
6084,Customer_6084,Retail,Germany,2024-06-18
6085,Customer_6085,Retail,Germany,2025-06-30
6086,Customer_6086,Retail,India,2025-05-08
6087,Customer_6087,SME,Germany,2024-08-25
6088,Customer_6088,Retail,UAE,2023-01-12
6089,Customer_6089,SME,UAE,2023-04-15
6090,Customer_6090,Retail,UAE,2025-11-18
6091,Customer_6091,Retail,UK,2024-01-10
6092,Customer_6092,SME,Germany,2025-09-02
6093,Customer_6093,Retail,USA,2023-12-08
6094,Customer_6094,Retail,Germany,2025-12-28
6095,Customer_6095,Retail,Germany,2025-10-22
6096,Customer_6096,SME,UK,2025-08-06
6097,Customer_6097,Retail,Germany,2023-08-09
6098,Customer_6098,SME,India,2025-12-15
6099,Customer_6099,Retail,UAE,2024-02-18
6100,Customer_6100,SME,UAE,2025-02-04
6101,Customer_6101,Retail,UK,2025-01-09
6102,Customer_6102,SME,UAE,2024-10-20
6103,Customer_6103,Retail,India,2023-09-12
6104,Customer_6104,Corporate,UK,2025-03-17
6105,Customer_6105,Retail,USA,2025-08-19
6106,Customer_6106,Retail,UAE,2023-05-02
6107,Customer_6107,Retail,Germany,2024-05-11
6108,Customer_6108,Retail,India,2023-03-07
6109,Customer_6109,Retail,India,2023-07-04
6110,Customer_6110,Corporate,UAE,2025-11-08
6111,Customer_6111,Corporate,USA,2024-07-24
6112,Customer_6112,Retail,Germany,2024-07-17
6113,Customer_6113,Corporate,USA,2024-10-28
6114,Customer_6114,Retail,USA,2024-07-06
6115,Customer_6115,Retail,UAE,2024-05-03
6116,Customer_6116,SME,Germany,2024-07-03
6117,Customer_6117,Retail,UAE,2025-08-21
6118,Customer_6118,Corporate,UAE,2023-10-08
6119,Customer_6119,Retail,India,2025-10-19
6120,Customer_6120,Retail,UAE,2025-08-09
6121,Customer_6121,Retail,UK,2025-03-01
6122,Customer_6122,Retail,Germany,2025-05-03
6123,Customer_6123,Retail,India,2023-10-31
6124,Customer_6124,Corporate,Germany,2025-06-12
6125,Customer_6125,SME,India,2024-03-15
6126,Customer_6126,SME,UK,2024-06-19
6127,Customer_6127,Retail,UAE,2024-08-14
6128,Customer_6128,Retail,India,2025-03-28
6129,Customer_6129,Retail,India,2025-07-24
6130,Customer_6130,Retail,India,2024-02-05
6131,Customer_6131,Retail,UK,2024-08-28
6132,Customer_6132,SME,Germany,2024-03-04
6133,Customer_6133,Retail,UK,2025-03-21
6134,Customer_6134,Retail,India,2023-05-02
6135,Customer_6135,Retail,India,2024-03-04
6136,Customer_6136,Retail,UAE,2023-07-11
6137,Customer_6137,Retail,UK,2023-01-16
6138,Customer_6138,Corporate,UK,2025-06-25
6139,Customer_6139,Retail,USA,2024-10-04
6140,Customer_6140,SME,Germany,2024-01-13
6141,Customer_6141,Retail,USA,2023-01-08
6142,Customer_6142,Retail,USA,2024-06-01
6143,Customer_6143,Retail,Germany,2024-04-21
6144,Customer_6144,SME,UAE,2025-01-26
6145,Customer_6145,SME,UAE,2023-05-26
6146,Customer_6146,Retail,Germany,2023-09-05
6147,Customer_6147,Retail,Germany,2025-10-11
6148,Customer_6148,Retail,UK,2023-02-20
6149,Customer_6149,Retail,UK,2025-04-27
6150,Customer_6150,Corporate,UK,2023-03-03
6151,Customer_6151,Retail,UK,2025-01-06
6152,Customer_6152,Retail,India,2025-07-15
6153,Customer_6153,Retail,India,2023-01-05
6154,Customer_6154,Retail,UAE,2023-12-30
6155,Customer_6155,Retail,India,2024-06-14
6156,Customer_6156,Retail,India,2024-02-11
6157,Customer_6157,SME,UK,2024-08-31
6158,Customer_6158,SME,UK,2023-04-01
6159,Customer_6159,Retail,Germany,2023-08-18
6160,Customer_6160,SME,UK,2024-04-05
6161,Customer_6161,Retail,Germany,2024-08-17
6162,Customer_6162,Retail,Germany,2025-01-21
6163,Customer_6163,Retail,India,2025-03-06
6164,Customer_6164,Retail,UK,2025-04-10
6165,Customer_6165,Retail,India,2023-08-30
6166,Customer_6166,Retail,UK,2025-03-20
6167,Customer_6167,Retail,India,2023-11-25
6168,Customer_6168,Corporate,India,2024-09-18
6169,Customer_6169,Retail,India,2023-12-21
6170,Customer_6170,Retail,UAE,2025-09-22
6171,Customer_6171,Retail,India,2023-12-14
6172,Customer_6172,Retail,USA,2024-11-23
6173,Customer_6173,Retail,USA,2024-12-23
6174,Customer_6174,SME,USA,2025-12-21
6175,Customer_6175,Retail,Germany,2025-02-02
6176,Customer_6176,Retail,India,2025-08-03
6177,Customer_6177,Retail,USA,2025-06-07
6178,Customer_6178,Retail,Germany,2023-01-20
6179,Customer_6179,Retail,USA,2025-04-27
6180,Customer_6180,Retail,UK,2025-04-24
6181,Customer_6181,Retail,UAE,2025-04-01
6182,Customer_6182,Retail,India,2023-06-26
6183,Customer_6183,Retail,UAE,2025-04-27
6184,Customer_6184,Corporate,UAE,2023-01-07
6185,Customer_6185,Retail,UK,2024-12-03
6186,Customer_6186,SME,UK,2023-05-07
6187,Customer_6187,SME,UK,2023-09-17
6188,Customer_6188,Retail,Germany,2023-03-13
6189,Customer_6189,Retail,USA,2023-06-09
6190,Customer_6190,Retail,India,2024-09-30
6191,Customer_6191,Retail,UK,2025-05-10
6192,Customer_6192,Retail,India,2025-11-15
6193,Customer_6193,SME,India,2024-11-06
6194,Customer_6194,Corporate,India,2023-09-03
6195,Customer_6195,Retail,UK,2023-07-27
6196,Customer_6196,Retail,UK,2024-01-17
6197,Customer_6197,Retail,USA,2025-12-22
6198,Customer_6198,SME,UK,2025-01-22
6199,Customer_6199,Retail,UK,2024-10-16
